"ProductID_MD_PD","CustomerID_MD_PD","Temperature_MD_PD","RPM_MD_PD","SoundDB_MD_PD","Date_MD_PD","Id_PD","Name_PD","ProductCode_PD","Description_PD","IsActive_PD","CreatedDate_PD","CreatedById_PD","LastModifiedDate_PD","LastModifiedById_PD","SystemModstamp_PD","Family_PD","IsDeleted_PD","LastViewedDate_PD","LastReferencedDate_PD","Id","IsDeleted","MasterRecordId","Name","Type","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingLatitude","BillingLongitude","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingLatitude","ShippingLongitude","Phone","Fax","AccountNumber","Website","PhotoUrl","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","Jigsaw","JigsawCompanyId","CleanStatus","AccountSource","DunsNumber","Tradestyle","NaicsCode","NaicsDesc","YearStarted","SicDesc","DandbCompanyId","CustomerPriority__c","SLA__c","Active__c","NumberofLocations__c","UpsellOpportunity__c","SLASerialNumber__c","SLAExpirationDate__c"
"01t36000000LdvAAAS","001360000038rfHAAQ","110","8251","90","2016-06-08T14:25:13-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","113","6936","117","2016-06-07T18:15:09-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","266","7682","98","2016-06-07T19:03:15-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","182","7604","93","2016-06-08T23:31:38-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","181","4733","110","2016-06-07T23:38:38-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","76","4241","117","2016-06-06T02:15:10-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","128","8888","76","2016-06-06T01:38:05-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","327","8417","74","2016-06-08T06:10:18-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","264","4299","91","2016-06-07T09:40:47-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","100","7321","88","2016-06-06T16:18:00-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","180","8956","119","2016-06-08T22:03:23-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","127","7626","88","2016-06-06T02:55:30-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","231","6170","89","2016-06-07T01:16:13-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","314","3744","94","2016-06-07T06:38:40-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","167","7884","97","2016-06-08T04:11:41-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","331","9485","76","2016-06-07T23:35:54-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","109","8685","113","2016-06-06T12:26:44-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","168","3764","114","2016-06-07T19:07:44-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","284","5879","84","2016-06-08T06:58:11-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","142","6060","106","2016-06-07T21:11:28-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","315","5650","86","2016-06-06T02:16:38-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","72","11299","106","2016-06-08T03:56:56-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","201","7136","93","2016-06-07T23:41:23-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","343","11812","89","2016-06-08T20:46:40-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","348","6118","83","2016-06-07T00:58:33-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","151","11425","72","2016-06-06T17:45:11-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
"01t36000000LdvAAAS","001360000038rfHAAQ","213","8402","108","2016-06-06T12:39:11-07:00","01t36000000LdvAAAS","GenWatt Gasoline 750kW","GC5040",,"1","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,"0",,,"001360000038rfHAAQ","0",,"United Oil & Gas, Singapore","Customer - Direct",,"9 Tagore Lane
Singapore, Singapore 787472
Singapore","Singapore","Singapore",,,,,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",,,,,,,"(650) 450-8810","(650) 450-8820","CD355120-B","http://www.uos.com","/services/images/photo/001360000038rfHAAQ","4437","Energy",,"3000","Public","UOS",,,,"00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28","00536000000alhkAAA","01/25/2016 19:12:28",,,,,,"Pending",,,,,,,,,"High","Platinum","Yes","6.0","Maybe","2457","08/22/2015 00:00:00"
